city,lat_long,lat,lon,weather_json,temp,humidity,cloudiness,wind speed
tsihombe,"(-46.49418923324237, 46.39891628001922)",-46.49418923324237,46.39891628001922,"{'coord': {'lon': 46.4, 'lat': -46.49}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 44.07, 'pressure': 996.75, 'humidity': 89, 'temp_min': 44.07, 'temp_max': 44.07, 'sea_level': 996.87, 'grnd_level': 996.75}, 'wind': {'speed': 34.14, 'deg': 355.504}, 'rain': {'3h': 0.4425}, 'clouds': {'all': 88}, 'dt': 1529434803, 'sys': {'message': 0.3159, 'sunrise': 1529383116, 'sunset': 1529413990}, 'id': 0, 'name': '', 'cod': 200}",44.07,89,88,34.14
cayenne,"(15.093115992696937, -42.933387110629866)",15.093115992696937,-42.933387110629866,"{'coord': {'lon': -42.93, 'lat': 15.09}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 75.57, 'pressure': 1030.96, 'humidity': 100, 'temp_min': 75.57, 'temp_max': 75.57, 'sea_level': 1031.08, 'grnd_level': 1030.96}, 'wind': {'speed': 14, 'deg': 62.0035}, 'clouds': {'all': 56}, 'dt': 1529434840, 'sys': {'message': 0.1642, 'sunrise': 1529396555, 'sunset': 1529443438}, 'id': 0, 'name': '', 'cod': 200}",75.57,100,56,14.0
redmond,"(42.99695298290442, -119.34404899982735)",42.99695298290442,-119.34404899982735,"{'coord': {'lon': -119.34, 'lat': 43}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 64.14, 'pressure': 874.51, 'humidity': 72, 'temp_min': 64.14, 'temp_max': 64.14, 'sea_level': 1030.23, 'grnd_level': 874.51}, 'wind': {'speed': 7.4, 'deg': 305.504}, 'clouds': {'all': 0}, 'dt': 1529434807, 'sys': {'message': 0.1766, 'country': 'US', 'sunrise': 1529410685, 'sunset': 1529465991}, 'id': 5731397, 'name': 'Hines', 'cod': 200}",64.14,72,0,7.4
portland,"(-47.044438679267955, 138.95295082562524)",-47.044438679267955,138.95295082562524,"{'coord': {'lon': 138.95, 'lat': -47.04}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 49.65, 'pressure': 1024.88, 'humidity': 95, 'temp_min': 49.65, 'temp_max': 49.65, 'sea_level': 1024.96, 'grnd_level': 1024.88}, 'wind': {'speed': 24.52, 'deg': 328.504}, 'rain': {'3h': 1.265}, 'clouds': {'all': 92}, 'dt': 1529434808, 'sys': {'message': 0.4227, 'sunrise': 1529361032, 'sunset': 1529391643}, 'id': 0, 'name': '', 'cod': 200}",49.65,95,92,24.52
vung tau,"(9.427894479491343, 107.38963607983447)",9.427894479491343,107.38963607983447,"{'coord': {'lon': 107.39, 'lat': 9.43}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 80.97, 'pressure': 1023.75, 'humidity': 100, 'temp_min': 80.97, 'temp_max': 80.97, 'sea_level': 1023.75, 'grnd_level': 1023.75}, 'wind': {'speed': 15.46, 'deg': 223.004}, 'rain': {'3h': 1.9625}, 'clouds': {'all': 56}, 'dt': 1529434845, 'sys': {'message': 0.1652, 'country': 'VN', 'sunrise': 1529361098, 'sunset': 1529406729}, 'id': 1562414, 'name': 'Vung Tau', 'cod': 200}",80.97,100,56,15.46
marcona,"(-24.91824724942788, -84.81018006577614)",-24.91824724942788,-84.81018006577614,"{'coord': {'lon': -84.81, 'lat': -24.92}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 63.6, 'pressure': 1032.74, 'humidity': 100, 'temp_min': 63.6, 'temp_max': 63.6, 'sea_level': 1032.7, 'grnd_level': 1032.74}, 'wind': {'speed': 11.77, 'deg': 28.5035}, 'clouds': {'all': 0}, 'dt': 1529434811, 'sys': {'message': 0.2424, 'sunrise': 1529410989, 'sunset': 1529449108}, 'id': 0, 'name': '', 'cod': 200}",63.6,100,0,11.77
half moon bay,"(30.459912899198073, -136.70889310535148)",30.459912899198073,-136.70889310535148,"{'coord': {'lon': -136.71, 'lat': 30.46}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 67.29, 'pressure': 1036.15, 'humidity': 100, 'temp_min': 67.29, 'temp_max': 67.29, 'sea_level': 1036.15, 'grnd_level': 1036.15}, 'wind': {'speed': 8.86, 'deg': 158.004}, 'clouds': {'all': 76}, 'dt': 1529434812, 'sys': {'message': 0.2582, 'sunrise': 1529417097, 'sunset': 1529467917}, 'id': 0, 'name': '', 'cod': 200}",67.29,100,76,8.86
ca mau,"(7.963725583396993, 104.83490563608899)",7.963725583396993,104.83490563608899,"{'coord': {'lon': 104.83, 'lat': 7.96}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 84.84, 'pressure': 1023.5, 'humidity': 100, 'temp_min': 84.84, 'temp_max': 84.84, 'sea_level': 1023.59, 'grnd_level': 1023.5}, 'wind': {'speed': 7.63, 'deg': 203.004}, 'clouds': {'all': 20}, 'dt': 1529434814, 'sys': {'message': 0.4444, 'country': 'VN', 'sunrise': 1529361871, 'sunset': 1529407186}, 'id': 1905678, 'name': 'Tỉnh Cà Mau', 'cod': 200}",84.84,100,20,7.63
pingtung,"(22.68812844727016, 120.66311235440509)",22.68812844727016,120.66311235440509,"{'coord': {'lon': 120.66, 'lat': 22.69}, 'weather': [{'id': 522, 'main': 'Rain', 'description': 'heavy intensity shower rain', 'icon': '09n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 74.21, 'pressure': 1007, 'humidity': 100, 'temp_min': 73.4, 'temp_max': 75.2}, 'visibility': 1600, 'wind': {'speed': 11.41, 'deg': 80}, 'clouds': {'all': 90}, 'dt': 1529431620, 'sys': {'type': 1, 'id': 7485, 'message': 0.2858, 'country': 'TW', 'sunrise': 1529356380, 'sunset': 1529405078}, 'id': 1670481, 'name': 'Pingtung', 'cod': 200}",74.21,100,90,11.41
cache creek,"(51.17334853408508, -121.13853148988909)",51.17334853408508,-121.13853148988909,"{'coord': {'lon': -121.14, 'lat': 51.17}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 81.96, 'pressure': 902.15, 'humidity': 25, 'temp_min': 81.96, 'temp_max': 81.96, 'sea_level': 1028.65, 'grnd_level': 902.15}, 'wind': {'speed': 2.71, 'deg': 320.504}, 'clouds': {'all': 0}, 'dt': 1529434851, 'sys': {'message': 0.1633, 'country': 'CA', 'sunrise': 1529408930, 'sunset': 1529468610}, 'id': 6060152, 'name': 'Loon Lake', 'cod': 200}",81.96,25,0,2.71
brae,"(62.89898040713808, 0.19362169380838168)",62.89898040713808,0.19362169380838168,"{'coord': {'lon': 0.19, 'lat': 62.9}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 49.65, 'pressure': 1013.53, 'humidity': 100, 'temp_min': 49.65, 'temp_max': 49.65, 'sea_level': 1013.53, 'grnd_level': 1013.53}, 'wind': {'speed': 37.83, 'deg': 264.504}, 'clouds': {'all': 88}, 'dt': 1529434818, 'sys': {'message': 0.2206, 'sunrise': 1529373202, 'sunset': 1529446097}, 'id': 0, 'name': '', 'cod': 200}",49.65,100,88,37.83
norman wells,"(79.41603927711782, -117.58241976173653)",79.41603927711782,-117.58241976173653,"{'coord': {'lon': -117.58, 'lat': 79.42}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 31.02, 'pressure': 1016.7, 'humidity': 100, 'temp_min': 31.02, 'temp_max': 31.02, 'sea_level': 1016.74, 'grnd_level': 1016.7}, 'wind': {'speed': 8.3, 'deg': 277.004}, 'clouds': {'all': 76}, 'dt': 1529434819, 'sys': {'message': 0.2618, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",31.02,100,76,8.3
gazanjyk,"(40.126512360542336, 56.334573102690456)",40.126512360542336,56.334573102690456,"{'coord': {'lon': 56.33, 'lat': 40.13}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 79.44, 'pressure': 1003.88, 'humidity': 24, 'temp_min': 79.44, 'temp_max': 79.44, 'sea_level': 1021.03, 'grnd_level': 1003.88}, 'wind': {'speed': 6.62, 'deg': 353.504}, 'clouds': {'all': 0}, 'dt': 1529434855, 'sys': {'message': 0.1634, 'country': 'TM', 'sunrise': 1529369117, 'sunset': 1529423225}, 'id': 161974, 'name': 'Gazanjyk', 'cod': 200}",79.44,24,0,6.62
nyimba,"(-14.317108154883556, 30.765279478531852)",-14.317108154883556,30.765279478531852,"{'coord': {'lon': 30.77, 'lat': -14.32}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 73.41, 'pressure': 959.62, 'humidity': 48, 'temp_min': 73.41, 'temp_max': 73.41, 'sea_level': 1029.18, 'grnd_level': 959.62}, 'wind': {'speed': 4.61, 'deg': 126.504}, 'clouds': {'all': 76}, 'dt': 1529434856, 'sys': {'message': 0.1636, 'country': 'ZM', 'sunrise': 1529382000, 'sunset': 1529422610}, 'id': 900056, 'name': 'Nyimba', 'cod': 200}",73.41,48,76,4.61
ust-nera,"(64.80829759836072, 142.06789773810453)",64.80829759836072,142.06789773810453,"{'coord': {'lon': 142.07, 'lat': 64.81}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 49.74, 'pressure': 900.61, 'humidity': 74, 'temp_min': 49.74, 'temp_max': 49.74, 'sea_level': 1023.54, 'grnd_level': 900.61}, 'wind': {'speed': 2.37, 'deg': 6.00354}, 'rain': {'3h': 0.1675}, 'clouds': {'all': 80}, 'dt': 1529434822, 'sys': {'message': 0.0493, 'country': 'RU', 'sunrise': 1529336372, 'sunset': 1529414827}, 'id': 2120048, 'name': 'Ust-Nera', 'cod': 200}",49.74,74,80,2.37
tura,"(65.8138096927915, 99.91668038558674)",65.8138096927915,99.91668038558674,"{'coord': {'lon': 99.92, 'lat': 65.81}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 63.96, 'pressure': 954.11, 'humidity': 66, 'temp_min': 63.96, 'temp_max': 63.96, 'sea_level': 1017.67, 'grnd_level': 954.11}, 'wind': {'speed': 2.93, 'deg': 250.504}, 'clouds': {'all': 36}, 'dt': 1529434823, 'sys': {'message': 0.1512, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",63.96,66,36,2.93
taolanaro,"(-38.227634792576694, 53.65818276297165)",-38.227634792576694,53.65818276297165,"{'coord': {'lon': 53.66, 'lat': -38.23}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 60.72, 'pressure': 1024.23, 'humidity': 97, 'temp_min': 60.72, 'temp_max': 60.72, 'sea_level': 1024.23, 'grnd_level': 1024.23}, 'wind': {'speed': 17.81, 'deg': 278.004}, 'clouds': {'all': 36}, 'dt': 1529434825, 'sys': {'message': 0.2988, 'sunrise': 1529379705, 'sunset': 1529413916}, 'id': 0, 'name': '', 'cod': 200}",60.72,97,36,17.81
poplar bluff,"(36.78993154263708, -90.83731599488235)",36.78993154263708,-90.83731599488235,"{'coord': {'lon': -90.84, 'lat': 36.79}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 88.88, 'pressure': 1017, 'humidity': 66, 'temp_min': 87.8, 'temp_max': 89.6}, 'visibility': 16093, 'wind': {'speed': 14.99, 'deg': 210}, 'clouds': {'all': 20}, 'dt': 1529433300, 'sys': {'type': 1, 'id': 259, 'message': 0.1633, 'country': 'US', 'sunrise': 1529405065, 'sunset': 1529457928}, 'id': 4384264, 'name': 'Doniphan', 'cod': 200}",88.88,66,20,14.99
road town,"(18.203023326276963, -64.41046317807667)",18.203023326276963,-64.41046317807667,"{'coord': {'lon': -64.41, 'lat': 18.2}, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}], 'base': 'stations', 'main': {'temp': 77.58, 'pressure': 1017, 'humidity': 94, 'temp_min': 77, 'temp_max': 78.8}, 'visibility': 3219, 'wind': {'speed': 10.29, 'deg': 70}, 'clouds': {'all': 90}, 'dt': 1529432700, 'sys': {'type': 1, 'id': 4137, 'message': 0.3895, 'country': 'VG', 'sunrise': 1529401350, 'sunset': 1529448954}, 'id': 3577430, 'name': 'Road Town', 'cod': 200}",77.58,94,90,10.29
korla,"(40.58390846578979, 89.25842039589833)",40.58390846578979,89.25842039589833,"{'coord': {'lon': 89.26, 'lat': 40.58}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 75.21, 'pressure': 905.96, 'humidity': 34, 'temp_min': 75.21, 'temp_max': 75.21, 'sea_level': 1014.95, 'grnd_level': 905.96}, 'wind': {'speed': 11.43, 'deg': 10.0035}, 'clouds': {'all': 0}, 'dt': 1529434828, 'sys': {'message': 0.0041, 'sunrise': 1529361123, 'sunset': 1529415410}, 'id': 0, 'name': '', 'cod': 200}",75.21,34,0,11.43
ponta delgada,"(32.37524266959669, -25.942900712129244)",32.37524266959669,-25.942900712129244,"{'coord': {'lon': -25.94, 'lat': 32.38}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 71.7, 'pressure': 1035.42, 'humidity': 99, 'temp_min': 71.7, 'temp_max': 71.7, 'sea_level': 1035.46, 'grnd_level': 1035.42}, 'wind': {'speed': 16.91, 'deg': 40.0035}, 'clouds': {'all': 80}, 'dt': 1529434829, 'sys': {'message': 0.2047, 'sunrise': 1529390217, 'sunset': 1529441620}, 'id': 0, 'name': '', 'cod': 200}",71.7,99,80,16.91
olafsvik,"(64.74943766596112, -24.23359335991472)",64.74943766596112,-24.23359335991472,"{'coord': {'lon': -24.23, 'lat': 64.75}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 45.24, 'pressure': 1015.4, 'humidity': 100, 'temp_min': 45.24, 'temp_max': 45.24, 'sea_level': 1019.94, 'grnd_level': 1015.4}, 'wind': {'speed': 8.41, 'deg': 339.504}, 'clouds': {'all': 92}, 'dt': 1529434830, 'sys': {'message': 0.006, 'country': 'IS', 'sunrise': 1529376401, 'sunset': 1529454627}, 'id': 3414079, 'name': 'Ólafsvík', 'cod': 200}",45.24,100,92,8.41
acambaro,"(20.074812381046627, -100.7509589151018)",20.074812381046627,-100.7509589151018,"{'coord': {'lon': -100.75, 'lat': 20.07}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 73.4, 'pressure': 1022, 'humidity': 60, 'temp_min': 73.4, 'temp_max': 73.4}, 'visibility': 12874, 'wind': {'speed': 11.41, 'deg': 190}, 'clouds': {'all': 75}, 'dt': 1529430300, 'sys': {'type': 1, 'id': 4003, 'message': 0.104, 'country': 'MX', 'sunrise': 1529409850, 'sunset': 1529457901}, 'id': 4019827, 'name': 'Acambaro', 'cod': 200}",73.4,60,75,11.41
xudat,"(41.78003274594573, 48.85568217098361)",41.78003274594573,48.85568217098361,"{'coord': {'lon': 48.86, 'lat': 41.78}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 70.35, 'pressure': 1025.77, 'humidity': 87, 'temp_min': 70.35, 'temp_max': 70.35, 'sea_level': 1026.5, 'grnd_level': 1025.77}, 'wind': {'speed': 5.61, 'deg': 310.004}, 'clouds': {'all': 12}, 'dt': 1529434868, 'sys': {'message': 0.1642, 'country': 'AZ', 'sunrise': 1529370574, 'sunset': 1529425354}, 'id': 584715, 'name': 'Xudat', 'cod': 200}",70.35,87,12,5.61
los llanos de aridane,"(27.588677045253434, -24.549827595099885)",27.588677045253434,-24.549827595099885,"{'coord': {'lon': -24.55, 'lat': 27.59}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 70.53, 'pressure': 1032.58, 'humidity': 100, 'temp_min': 70.53, 'temp_max': 70.53, 'sea_level': 1032.66, 'grnd_level': 1032.58}, 'wind': {'speed': 13.22, 'deg': 31.0035}, 'clouds': {'all': 48}, 'dt': 1529434833, 'sys': {'message': 0.0432, 'sunrise': 1529390586, 'sunset': 1529440583}, 'id': 0, 'name': '', 'cod': 200}",70.53,100,48,13.22
taganak,"(6.274629214449234, 118.21175237756523)",6.274629214449234,118.21175237756523,"{'coord': {'lon': 118.21, 'lat': 6.27}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77, 'pressure': 1011, 'humidity': 88, 'temp_min': 77, 'temp_max': 77}, 'visibility': 10000, 'wind': {'speed': 3.36, 'deg': 230}, 'clouds': {'all': 75}, 'dt': 1529431200, 'sys': {'type': 1, 'id': 8116, 'message': 0.1651, 'country': 'PH', 'sunrise': 1529358839, 'sunset': 1529403795}, 'id': 1684606, 'name': 'Taganak', 'cod': 200}",77.0,88,75,3.36
ahipara,"(-31.142657499650767, 166.32397441918812)",-31.142657499650767,166.32397441918812,"{'coord': {'lon': 166.32, 'lat': -31.14}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 60.81, 'pressure': 1022.77, 'humidity': 100, 'temp_min': 60.81, 'temp_max': 60.81, 'sea_level': 1022.73, 'grnd_level': 1022.77}, 'wind': {'speed': 6.73, 'deg': 167.504}, 'clouds': {'all': 0}, 'dt': 1529434836, 'sys': {'message': 0.057, 'sunrise': 1529351544, 'sunset': 1529387992}, 'id': 0, 'name': '', 'cod': 200}",60.81,100,0,6.73
busselton,"(-68.97340009316187, 86.38957275351936)",-68.97340009316187,86.38957275351936,"{'coord': {'lon': 86.39, 'lat': -68.97}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': -20.46, 'pressure': 759.89, 'humidity': 44, 'temp_min': -20.46, 'temp_max': -20.46, 'sea_level': 1004.62, 'grnd_level': 759.89}, 'wind': {'speed': 36.15, 'deg': 98.0035}, 'clouds': {'all': 48}, 'dt': 1529434836, 'sys': {'message': 0.0034, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",-20.46,44,48,36.15
san-pedro,"(1.8122493464155696, -5.317427728960553)",1.8122493464155696,-5.317427728960553,"{'coord': {'lon': -5.32, 'lat': 1.81}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 79.62, 'pressure': 1028.29, 'humidity': 100, 'temp_min': 79.62, 'temp_max': 79.62, 'sea_level': 1028.41, 'grnd_level': 1028.29}, 'wind': {'speed': 10.2, 'deg': 213.504}, 'clouds': {'all': 92}, 'dt': 1529434837, 'sys': {'message': 0.0261, 'sunrise': 1529388959, 'sunset': 1529432978}, 'id': 0, 'name': '', 'cod': 200}",79.62,100,92,10.2
camocim,"(0.6753134932115188, -40.80451601282084)",0.6753134932115188,-40.80451601282084,"{'coord': {'lon': -40.8, 'lat': 0.68}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 81.96, 'pressure': 1027.56, 'humidity': 95, 'temp_min': 81.96, 'temp_max': 81.96, 'sea_level': 1027.64, 'grnd_level': 1027.56}, 'wind': {'speed': 14.9, 'deg': 93.0035}, 'clouds': {'all': 0}, 'dt': 1529434838, 'sys': {'message': 0.0193, 'sunrise': 1529397593, 'sunset': 1529441377}, 'id': 0, 'name': '', 'cod': 200}",81.96,95,0,14.9
maniitsoq,"(61.82256914980593, -58.761368424295256)",61.82256914980593,-58.761368424295256,"{'coord': {'lon': -58.76, 'lat': 61.82}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 36.96, 'pressure': 1011.83, 'humidity': 93, 'temp_min': 36.96, 'temp_max': 36.96, 'sea_level': 1011.91, 'grnd_level': 1011.83}, 'wind': {'speed': 12.55, 'deg': 110.004}, 'clouds': {'all': 92}, 'dt': 1529434839, 'sys': {'message': 0.0858, 'sunrise': 1529388416, 'sunset': 1529459181}, 'id': 0, 'name': '', 'cod': 200}",36.96,93,92,12.55
luganville,"(-14.876247057340777, 165.19437121787507)",-14.876247057340777,165.19437121787507,"{'coord': {'lon': 165.19, 'lat': -14.88}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 78.9, 'pressure': 1027.31, 'humidity': 100, 'temp_min': 78.9, 'temp_max': 78.9, 'sea_level': 1027.31, 'grnd_level': 1027.31}, 'wind': {'speed': 13.33, 'deg': 125.504}, 'rain': {'3h': 0.1725}, 'clouds': {'all': 92}, 'dt': 1529434840, 'sys': {'message': 0.0033, 'sunrise': 1529349796, 'sunset': 1529390283}, 'id': 0, 'name': '', 'cod': 200}",78.9,100,92,13.33
yanan,"(35.81622590017521, 109.24998990081701)",35.81622590017521,109.24998990081701,"{'coord': {'lon': 109.25, 'lat': 35.82}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 60.99, 'pressure': 889.59, 'humidity': 98, 'temp_min': 60.99, 'temp_max': 60.99, 'sea_level': 1020.34, 'grnd_level': 889.59}, 'wind': {'speed': 3.27, 'deg': 317.504}, 'rain': {'3h': 9.565}, 'clouds': {'all': 88}, 'dt': 1529434841, 'sys': {'message': 0.0036, 'country': 'CN', 'sunrise': 1529357206, 'sunset': 1529409730}, 'id': 1796480, 'name': 'Shaanxi', 'cod': 200}",60.99,98,88,3.27
esil,"(51.69982724767314, 66.1792699065272)",51.69982724767314,66.1792699065272,"{'coord': {'lon': 66.18, 'lat': 51.7}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 63.6, 'pressure': 987.19, 'humidity': 57, 'temp_min': 63.6, 'temp_max': 63.6, 'sea_level': 1019.21, 'grnd_level': 987.19}, 'wind': {'speed': 7.74, 'deg': 291.504}, 'clouds': {'all': 64}, 'dt': 1529434842, 'sys': {'message': 0.0089, 'country': 'KZ', 'sunrise': 1529363791, 'sunset': 1529423823}, 'id': 1524296, 'name': 'Esil', 'cod': 200}",63.6,57,64,7.74
gornji vakuf,"(43.97585549226869, 17.576389951457372)",43.97585549226869,17.576389951457372,"{'coord': {'lon': 17.58, 'lat': 43.98}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 64.4, 'pressure': 1021, 'humidity': 93, 'temp_min': 64.4, 'temp_max': 64.4}, 'visibility': 10000, 'wind': {'speed': 2.24}, 'clouds': {'all': 75}, 'dt': 1529433000, 'sys': {'type': 1, 'id': 5967, 'message': 0.0393, 'country': 'BA', 'sunrise': 1529377600, 'sunset': 1529433345}, 'id': 3229999, 'name': 'Federation of Bosnia and Herzegovina', 'cod': 200}",64.4,93,75,2.24
palmerston,"(-13.345092694965516, 130.66976653074215)",-13.345092694965516,130.66976653074215,"{'coord': {'lon': 130.67, 'lat': -13.35}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 69.27, 'pressure': 1010.61, 'humidity': 36, 'temp_min': 69.27, 'temp_max': 69.27, 'sea_level': 1028.73, 'grnd_level': 1010.61}, 'wind': {'speed': 11.88, 'deg': 124.504}, 'clouds': {'all': 0}, 'dt': 1529434844, 'sys': {'message': 0.0038, 'country': 'AU', 'sunrise': 1529357914, 'sunset': 1529398737}, 'id': 2078024, 'name': 'Adelaide River', 'cod': 200}",69.27,36,0,11.88
matamoros,"(25.492003524266153, -97.31070878674942)",25.492003524266153,-97.31070878674942,"{'coord': {'lon': -97.31, 'lat': 25.49}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 92.23, 'pressure': 1008, 'humidity': 50, 'temp_min': 89.6, 'temp_max': 95}, 'visibility': 16093, 'wind': {'speed': 16.11, 'deg': 190}, 'clouds': {'all': 75}, 'dt': 1529430780, 'sys': {'type': 1, 'id': 2570, 'message': 0.0046, 'country': 'MX', 'sunrise': 1529408336, 'sunset': 1529457762}, 'id': 3519545, 'name': 'San Cristóbal', 'cod': 200}",92.23,50,75,16.11
tarakan,"(2.4649651496520306, 117.20340455808724)",2.4649651496520306,117.20340455808724,"{'coord': {'lon': 117.2, 'lat': 2.46}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 74.49, 'pressure': 1006.23, 'humidity': 93, 'temp_min': 74.49, 'temp_max': 74.49, 'sea_level': 1025.21, 'grnd_level': 1006.23}, 'wind': {'speed': 2.37, 'deg': 260.504}, 'rain': {'3h': 1.965}, 'clouds': {'all': 12}, 'dt': 1529434845, 'sys': {'message': 0.0036, 'country': 'ID', 'sunrise': 1529359482, 'sunset': 1529403637}, 'id': 1638054, 'name': 'Lembekayan', 'cod': 200}",74.49,93,12,2.37
nanakuli,"(11.5216375932375, -164.5316970123286)",11.5216375932375,-164.5316970123286,"{'coord': {'lon': -164.53, 'lat': 11.52}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 79.71, 'pressure': 1026.5, 'humidity': 100, 'temp_min': 79.71, 'temp_max': 79.71, 'sea_level': 1026.54, 'grnd_level': 1026.5}, 'wind': {'speed': 15.46, 'deg': 61.5035}, 'clouds': {'all': 88}, 'dt': 1529434846, 'sys': {'message': 0.0259, 'sunrise': 1529426141, 'sunset': 1529472228}, 'id': 0, 'name': '', 'cod': 200}",79.71,100,88,15.46
mehtar lam,"(34.604939256396975, 70.04625105124254)",34.604939256396975,70.04625105124254,"{'coord': {'lon': 70.05, 'lat': 34.6}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 87.8, 'pressure': 1003, 'humidity': 40, 'temp_min': 87.8, 'temp_max': 87.8}, 'visibility': 10000, 'wind': {'speed': 1.12, 'deg': 200}, 'clouds': {'all': 1}, 'dt': 1529430900, 'sys': {'type': 1, 'id': 6954, 'message': 0.0393, 'country': 'AF', 'sunrise': 1529366821, 'sunset': 1529418934}, 'id': 1474601, 'name': 'Kandah', 'cod': 200}",87.8,40,1,1.12
